id,activity_hour,total_intensity,average_intensity
3977333714,4/18/2016,95,1.58
3977333714,4/18/2016,77,1.28
3977333714,4/18/2016,14,0.23
3977333714,4/18/2016,24,0.4
3977333714,4/18/2016,62,1.03
3977333714,4/18/2016,48,0.8
3977333714,4/18/2016,36,0.6
3977333714,4/18/2016,8,0.13
3977333714,4/19/2016,1,0.02
3977333714,4/19/2016,3,0.05
3977333714,4/19/2016,0,0
3977333714,4/19/2016,2,0.03
3977333714,4/19/2016,4,0.07
3977333714,4/19/2016,8,0.13
3977333714,4/19/2016,29,0.48
3977333714,4/19/2016,55,0.92
3977333714,4/19/2016,15,0.25
3977333714,4/19/2016,60,1
3977333714,4/19/2016,81,1.35
3977333714,4/19/2016,7,0.12
3977333714,4/19/2016,32,0.53
3977333714,4/19/2016,17,0.28
3977333714,4/19/2016,11,0.18
3977333714,4/19/2016,80,1.33
3977333714,4/20/2016,10,0.17
3977333714,4/20/2016,0,0
3977333714,4/20/2016,1,0.02
3977333714,4/20/2016,2,0.03
3977333714,4/20/2016,23,0.38
3977333714,4/20/2016,25,0.42
3977333714,4/20/2016,14,0.23
3977333714,4/20/2016,17,0.28
3977333714,4/20/2016,12,0.2
3977333714,4/20/2016,6,0.1
3977333714,4/20/2016,21,0.35
3977333714,4/20/2016,94,1.57
3977333714,4/20/2016,109,1.82
3977333714,4/21/2016,2,0.03
3977333714,4/21/2016,0,0
3977333714,4/21/2016,1,0.02
3977333714,4/21/2016,34,0.57
3977333714,4/21/2016,10,0.17
3977333714,4/21/2016,25,0.42
3977333714,4/21/2016,19,0.32
3977333714,4/21/2016,8,0.13
3977333714,4/21/2016,24,0.4
3977333714,4/21/2016,3,0.05
3977333714,4/21/2016,6,0.1
3977333714,4/21/2016,32,0.53
3977333714,4/21/2016,17,0.28
3977333714,4/21/2016,26,0.43
3977333714,4/22/2016,8,0.13
3977333714,4/22/2016,0,0
3977333714,4/22/2016,1,0.02
3977333714,4/22/2016,2,0.03
3977333714,4/22/2016,10,0.17
3977333714,4/22/2016,25,0.42
3977333714,4/22/2016,26,0.43
3977333714,4/22/2016,7,0.12
3977333714,4/22/2016,101,1.68
3977333714,4/22/2016,50,0.83
3977333714,4/22/2016,14,0.23
3977333714,4/22/2016,11,0.18
3977333714,4/22/2016,3,0.05
3977333714,4/22/2016,18,0.3
3977333714,4/22/2016,12,0.2
3977333714,4/22/2016,4,0.07
3977333714,4/23/2016,6,0.1
3977333714,4/23/2016,2,0.03
3977333714,4/23/2016,0,0
3977333714,4/23/2016,1,0.02
3977333714,4/23/2016,11,0.18
3977333714,4/23/2016,24,0.4
3977333714,4/23/2016,26,0.43
3977333714,4/23/2016,14,0.23
3977333714,4/23/2016,15,0.25
3977333714,4/23/2016,9,0.15
3977333714,4/23/2016,35,0.58
3977333714,4/23/2016,31,0.52
3977333714,4/23/2016,30,0.5
3977333714,4/23/2016,7,0.12
3977333714,4/23/2016,115,1.92
3977333714,4/23/2016,67,1.12
3977333714,4/24/2016,3,0.05
3977333714,4/24/2016,0,0
3977333714,4/24/2016,1,0.02
3977333714,4/24/2016,4,0.07
3977333714,4/24/2016,7,0.12
3977333714,4/24/2016,15,0.25
3977333714,4/24/2016,109,1.82
3977333714,4/24/2016,87,1.45
3977333714,4/24/2016,33,0.55
3977333714,4/24/2016,13,0.22
3977333714,4/24/2016,11,0.18
3977333714,4/24/2016,9,0.15
3977333714,4/24/2016,75,1.25
3977333714,4/24/2016,34,0.57
3977333714,4/25/2016,4,0.07
3977333714,4/25/2016,0,0
3977333714,4/25/2016,1,0.02
3977333714,4/25/2016,5,0.08
3977333714,4/25/2016,19,0.32
3977333714,4/25/2016,8,0.13
3977333714,4/25/2016,11,0.18
3977333714,4/25/2016,14,0.23
3977333714,4/25/2016,9,0.15
3977333714,4/25/2016,13,0.22
3977333714,4/25/2016,6,0.1
3977333714,4/25/2016,85,1.42
3977333714,4/25/2016,98,1.63
3977333714,4/26/2016,0,0
3977333714,4/26/2016,1,0.02
3977333714,4/26/2016,3,0.05
3977333714,4/26/2016,2,0.03
3977333714,4/26/2016,6,0.1
3977333714,4/26/2016,21,0.35
3977333714,4/26/2016,18,0.3
3977333714,4/26/2016,13,0.22
3977333714,4/26/2016,4,0.07
3977333714,4/26/2016,17,0.28
3977333714,4/26/2016,12,0.2
3977333714,4/26/2016,16,0.27
3977333714,4/26/2016,108,1.8
3977333714,4/26/2016,57,0.95
3977333714,4/26/2016,59,0.98
3977333714,4/27/2016,3,0.05
3977333714,4/27/2016,0,0
3977333714,4/27/2016,1,0.02
3977333714,4/27/2016,29,0.48
3977333714,4/27/2016,12,0.2
3977333714,4/27/2016,6,0.1
3977333714,4/27/2016,11,0.18
3977333714,4/27/2016,13,0.22
3977333714,4/27/2016,15,0.25
3977333714,4/27/2016,40,0.67
3977333714,4/27/2016,2,0.03
3977333714,4/27/2016,35,0.58
3977333714,4/27/2016,10,0.17
3977333714,4/28/2016,24,0.4
3977333714,4/28/2016,15,0.25
3977333714,4/28/2016,0,0
3977333714,4/28/2016,1,0.02
3977333714,4/28/2016,3,0.05
3977333714,4/28/2016,30,0.5
3977333714,4/28/2016,14,0.23
3977333714,4/28/2016,6,0.1
3977333714,4/28/2016,20,0.33
3977333714,4/28/2016,21,0.35
3977333714,4/28/2016,70,1.17
3977333714,4/28/2016,2,0.03
3977333714,4/28/2016,4,0.07
3977333714,4/28/2016,7,0.12
3977333714,4/29/2016,10,0.17
3977333714,4/29/2016,0,0
3977333714,4/29/2016,1,0.02
3977333714,4/29/2016,2,0.03
3977333714,4/29/2016,35,0.58
3977333714,4/29/2016,7,0.12
3977333714,4/29/2016,5,0.08
3977333714,4/29/2016,13,0.22
3977333714,4/29/2016,15,0.25
3977333714,4/29/2016,19,0.32
3977333714,4/29/2016,114,1.9
3977333714,4/29/2016,9,0.15
3977333714,4/29/2016,47,0.78
3977333714,4/30/2016,10,0.17
3977333714,4/30/2016,0,0
3977333714,4/30/2016,1,0.02
3977333714,4/30/2016,3,0.05
3977333714,4/30/2016,13,0.22
3977333714,4/30/2016,25,0.42
3977333714,4/30/2016,32,0.53
3977333714,4/30/2016,5,0.08
3977333714,4/30/2016,2,0.03
3977333714,4/30/2016,55,0.92
3977333714,4/30/2016,9,0.15
3977333714,4/30/2016,14,0.23
3977333714,4/30/2016,11,0.18
3977333714,4/30/2016,54,0.9
3977333714,4/30/2016,94,1.57
3977333714,4/30/2016,45,0.75
3977333714,4/30/2016,21,0.35
3977333714,5/1/2016,0,0
3977333714,5/1/2016,1,0.02
3977333714,5/1/2016,3,0.05
3977333714,5/1/2016,10,0.17
3977333714,5/1/2016,19,0.32
3977333714,5/1/2016,13,0.22
3977333714,5/1/2016,17,0.28
3977333714,5/1/2016,7,0.12
3977333714,5/1/2016,4,0.07
3977333714,5/1/2016,72,1.2
3977333714,5/1/2016,147,2.45
3977333714,5/1/2016,6,0.1
3977333714,5/2/2016,5,0.08
3977333714,5/2/2016,0,0
3977333714,5/2/2016,1,0.02
3977333714,5/2/2016,3,0.05
3977333714,5/2/2016,7,0.12
3977333714,5/2/2016,11,0.18
3977333714,5/2/2016,2,0.03
3977333714,5/2/2016,4,0.07
3977333714,5/2/2016,51,0.85
3977333714,5/2/2016,112,1.87
3977333714,5/2/2016,10,0.17
3977333714,5/2/2016,25,0.42
3977333714,5/2/2016,111,1.85
3977333714,5/2/2016,24,0.4
3977333714,5/2/2016,75,1.25
3977333714,5/2/2016,64,1.07
3977333714,5/2/2016,8,0.13
3977333714,5/3/2016,2,0.03
3977333714,5/3/2016,0,0
3977333714,5/3/2016,1,0.02
3977333714,5/3/2016,27,0.45
3977333714,5/3/2016,32,0.53
3977333714,5/3/2016,69,1.15
3977333714,5/3/2016,5,0.08
3977333714,5/3/2016,51,0.85
3977333714,5/3/2016,16,0.27
3977333714,5/3/2016,46,0.77
3977333714,5/3/2016,4,0.07
3977333714,5/3/2016,3,0.05
3977333714,5/3/2016,37,0.62
3977333714,5/3/2016,114,1.9
3977333714,5/3/2016,45,0.75
3977333714,5/4/2016,2,0.03
3977333714,5/4/2016,0,0
3977333714,5/4/2016,3,0.05
3977333714,5/4/2016,1,0.02
3977333714,5/4/2016,31,0.52
3977333714,5/4/2016,13,0.22
3977333714,5/4/2016,38,0.63
3977333714,5/4/2016,8,0.13
3977333714,5/4/2016,10,0.17
3977333714,5/4/2016,20,0.33
3977333714,5/4/2016,5,0.08
3977333714,5/4/2016,89,1.48
3977333714,5/4/2016,129,2.15
3977333714,5/5/2016,19,0.32
3977333714,5/5/2016,0,0
3977333714,5/5/2016,2,0.03
3977333714,5/5/2016,1,0.02
3977333714,5/5/2016,13,0.22
3977333714,5/5/2016,17,0.28
3977333714,5/5/2016,18,0.3
3977333714,5/5/2016,12,0.2
3977333714,5/5/2016,9,0.15
3977333714,5/5/2016,4,0.07
3977333714,5/5/2016,7,0.12
3977333714,5/5/2016,75,1.25
3977333714,5/5/2016,113,1.88
3977333714,5/5/2016,54,0.9
3977333714,5/6/2016,3,0.05
3977333714,5/6/2016,0,0
3977333714,5/6/2016,1,0.02
3977333714,5/6/2016,10,0.17
3977333714,5/6/2016,5,0.08
3977333714,5/6/2016,6,0.1
3977333714,5/6/2016,7,0.12
3977333714,5/6/2016,27,0.45
3977333714,5/6/2016,13,0.22
3977333714,5/6/2016,11,0.18
3977333714,5/6/2016,16,0.27
3977333714,5/6/2016,23,0.38
3977333714,5/6/2016,124,2.07
3977333714,5/6/2016,93,1.55
3977333714,5/6/2016,18,0.3
3977333714,5/7/2016,2,0.03
3977333714,5/7/2016,0,0
3977333714,5/7/2016,1,0.02
3977333714,5/7/2016,9,0.15
3977333714,5/7/2016,3,0.05
3977333714,5/7/2016,4,0.07
3977333714,5/7/2016,20,0.33
3977333714,5/7/2016,40,0.67
3977333714,5/7/2016,30,0.5
3977333714,5/7/2016,25,0.42
3977333714,5/7/2016,14,0.23
3977333714,5/7/2016,34,0.57
3977333714,5/7/2016,108,1.8
3977333714,5/7/2016,76,1.27
3977333714,5/7/2016,6,0.1
3977333714,5/8/2016,1,0.02
3977333714,5/8/2016,0,0
3977333714,5/8/2016,2,0.03
3977333714,5/8/2016,31,0.52
3977333714,5/8/2016,12,0.2
3977333714,5/8/2016,29,0.48
3977333714,5/8/2016,7,0.12
3977333714,5/8/2016,6,0.1
3977333714,5/8/2016,24,0.4
3977333714,5/8/2016,20,0.33
3977333714,5/8/2016,3,0.05
3977333714,5/8/2016,5,0.08
3977333714,5/8/2016,45,0.75
3977333714,5/8/2016,65,1.08
3977333714,5/8/2016,81,1.35
3977333714,5/8/2016,97,1.62
3977333714,5/9/2016,9,0.15
3977333714,5/9/2016,0,0
3977333714,5/9/2016,14,0.23
3977333714,5/9/2016,5,0.08
3977333714,5/9/2016,18,0.3
3977333714,5/9/2016,16,0.27
3977333714,5/9/2016,7,0.12
3977333714,5/9/2016,2,0.03
3977333714,5/9/2016,11,0.18
3977333714,5/9/2016,8,0.13
3977333714,5/9/2016,98,1.63
3977333714,5/9/2016,91,1.52
3977333714,5/9/2016,108,1.8
3977333714,5/10/2016,15,0.25
3977333714,5/10/2016,0,0
3977333714,5/10/2016,1,0.02
3977333714,5/10/2016,14,0.23
3977333714,5/10/2016,30,0.5
3977333714,5/10/2016,21,0.35
3977333714,5/10/2016,12,0.2
3977333714,5/10/2016,10,0.17
3977333714,5/10/2016,32,0.53
3977333714,5/10/2016,8,0.13
3977333714,5/10/2016,13,0.22
3977333714,5/10/2016,4,0.07
3977333714,5/10/2016,73,1.22
3977333714,5/10/2016,80,1.33
3977333714,5/10/2016,115,1.92
4020332650,4/12/2016,0,0
4020332650,4/12/2016,1,0.02
4020332650,4/12/2016,3,0.05
4020332650,4/12/2016,12,0.2
4020332650,4/12/2016,6,0.1
4020332650,4/12/2016,30,0.5
4020332650,4/12/2016,22,0.37
4020332650,4/12/2016,42,0.7
4020332650,4/12/2016,41,0.68
4020332650,4/12/2016,19,0.32
4020332650,4/12/2016,18,0.3
4020332650,4/12/2016,15,0.25
4020332650,4/12/2016,33,0.55
4020332650,4/12/2016,26,0.43
4020332650,4/12/2016,4,0.07
4020332650,4/12/2016,34,0.57
4020332650,4/13/2016,0,0
4020332650,4/14/2016,0,0
4020332650,4/14/2016,1,0.02
4020332650,4/15/2016,0,0
4020332650,4/15/2016,2,0.03
4020332650,4/15/2016,42,0.7
4020332650,4/15/2016,9,0.15
4020332650,4/15/2016,1,0.02
4020332650,4/15/2016,4,0.07
4020332650,4/15/2016,14,0.23
4020332650,4/15/2016,21,0.35
4020332650,4/15/2016,11,0.18
4020332650,4/15/2016,67,1.12
4020332650,4/15/2016,31,0.52
4020332650,4/15/2016,29,0.48
4020332650,4/16/2016,5,0.08
4020332650,4/16/2016,97,1.62
4020332650,4/16/2016,118,1.97
4020332650,4/16/2016,6,0.1
4020332650,4/16/2016,0,0
4020332650,4/16/2016,55,0.92
4020332650,4/16/2016,1,0.02
4020332650,4/16/2016,10,0.17
4020332650,4/17/2016,0,0
4020332650,4/17/2016,2,0.03
4020332650,4/18/2016,0,0
4020332650,4/18/2016,2,0.03
4020332650,4/19/2016,0,0
4020332650,4/20/2016,0,0
4020332650,4/21/2016,0,0
4020332650,4/22/2016,0,0
4020332650,4/23/2016,0,0
4020332650,4/24/2016,0,0
4020332650,4/25/2016,0,0
4020332650,4/26/2016,0,0
4020332650,4/27/2016,0,0
4020332650,4/28/2016,0,0
4020332650,4/29/2016,0,0
4020332650,4/30/2016,0,0
4020332650,5/1/2016,0,0
4020332650,5/2/2016,0,0
4020332650,5/2/2016,27,0.45
4020332650,5/2/2016,13,0.22
4020332650,5/2/2016,8,0.13
4020332650,5/2/2016,5,0.08
4020332650,5/3/2016,0,0
4020332650,5/3/2016,2,0.03
4020332650,5/3/2016,8,0.13
4020332650,5/3/2016,3,0.05
4020332650,5/3/2016,10,0.17
4020332650,5/3/2016,4,0.07
4020332650,5/3/2016,24,0.4
4020332650,5/3/2016,17,0.28
4020332650,5/3/2016,25,0.42
4020332650,5/3/2016,16,0.27
4020332650,5/4/2016,0,0
4020332650,5/4/2016,14,0.23
4020332650,5/4/2016,1,0.02
4020332650,5/4/2016,13,0.22
4020332650,5/4/2016,5,0.08
4020332650,5/4/2016,10,0.17
4020332650,5/4/2016,21,0.35
4020332650,5/4/2016,24,0.4
4020332650,5/4/2016,30,0.5
4020332650,5/4/2016,20,0.33
4020332650,5/4/2016,46,0.77
4020332650,5/4/2016,28,0.47
4020332650,5/4/2016,32,0.53
4020332650,5/4/2016,68,1.13
4020332650,5/4/2016,45,0.75
4020332650,5/4/2016,33,0.55
4020332650,5/4/2016,61,1.02
4020332650,5/5/2016,7,0.12
4020332650,5/5/2016,1,0.02
4020332650,5/5/2016,0,0
4020332650,5/5/2016,6,0.1
4020332650,5/5/2016,2,0.03
4020332650,5/5/2016,93,1.55
4020332650,5/5/2016,29,0.48
4020332650,5/5/2016,68,1.13
4020332650,5/5/2016,23,0.38
4020332650,5/5/2016,22,0.37
4020332650,5/5/2016,45,0.75
4020332650,5/5/2016,70,1.17
4020332650,5/5/2016,21,0.35
4020332650,5/6/2016,3,0.05
4020332650,5/6/2016,0,0
4020332650,5/6/2016,10,0.17
4020332650,5/6/2016,23,0.38
4020332650,5/6/2016,32,0.53
4020332650,5/6/2016,34,0.57
4020332650,5/6/2016,16,0.27
4020332650,5/6/2016,12,0.2
4020332650,5/6/2016,7,0.12
4020332650,5/6/2016,14,0.23
4020332650,5/7/2016,0,0
4020332650,5/7/2016,8,0.13
4020332650,5/7/2016,29,0.48
4020332650,5/7/2016,7,0.12
4020332650,5/7/2016,14,0.23
4020332650,5/7/2016,6,0.1
4020332650,5/7/2016,10,0.17
4020332650,5/7/2016,23,0.38
4020332650,5/7/2016,1,0.02
4020332650,5/7/2016,19,0.32
4020332650,5/7/2016,3,0.05
4020332650,5/7/2016,24,0.4
4020332650,5/7/2016,11,0.18
4020332650,5/7/2016,15,0.25
4020332650,5/8/2016,5,0.08
4020332650,5/8/2016,0,0
4020332650,5/8/2016,7,0.12
4020332650,5/8/2016,6,0.1
4020332650,5/8/2016,16,0.27
4020332650,5/8/2016,19,0.32
4020332650,5/8/2016,29,0.48
4020332650,5/8/2016,24,0.4
4020332650,5/8/2016,9,0.15
4020332650,5/8/2016,10,0.17
4020332650,5/8/2016,11,0.18
4020332650,5/8/2016,14,0.23
4020332650,5/8/2016,22,0.37
4020332650,5/8/2016,27,0.45
4020332650,5/8/2016,18,0.3
4020332650,5/8/2016,2,0.03
4020332650,5/9/2016,0,0
4020332650,5/9/2016,19,0.32
4020332650,5/9/2016,14,0.23
4020332650,5/9/2016,42,0.7
4020332650,5/9/2016,27,0.45
4020332650,5/9/2016,18,0.3
4020332650,5/9/2016,20,0.33
4020332650,5/9/2016,8,0.13
4020332650,5/9/2016,11,0.18
4020332650,5/10/2016,0,0
4020332650,5/10/2016,8,0.13
4020332650,5/10/2016,2,0.03
4020332650,5/10/2016,1,0.02
4020332650,5/10/2016,7,0.12
4020332650,5/10/2016,10,0.17
4020332650,5/10/2016,13,0.22
4020332650,5/10/2016,19,0.32
4020332650,5/10/2016,29,0.48
4020332650,5/10/2016,6,0.1
4020332650,5/10/2016,5,0.08
4020332650,5/10/2016,32,0.53
4020332650,5/10/2016,20,0.33
4020332650,5/10/2016,4,0.07
4020332650,5/11/2016,0,0
4020332650,5/11/2016,5,0.08
4020332650,5/11/2016,12,0.2
4020332650,5/11/2016,22,0.37
4020332650,5/11/2016,24,0.4
4020332650,5/11/2016,47,0.78
4020332650,5/11/2016,32,0.53
4020332650,5/11/2016,14,0.23
4020332650,5/12/2016,0,0
4020332650,5/12/2016,11,0.18
4057192912,4/12/2016,1,0.02
4057192912,4/12/2016,0,0
4057192912,4/12/2016,8,0.13
4057192912,4/12/2016,2,0.03
4057192912,4/12/2016,15,0.25
4057192912,4/12/2016,22,0.37
4057192912,4/12/2016,9,0.15
4057192912,4/12/2016,6,0.1
4057192912,4/12/2016,5,0.08
4057192912,4/12/2016,11,0.18
4057192912,4/12/2016,7,0.12
4057192912,4/12/2016,17,0.28
4057192912,4/12/2016,20,0.33
4057192912,4/13/2016,0,0
4057192912,4/13/2016,26,0.43
4057192912,4/13/2016,16,0.27
4057192912,4/13/2016,22,0.37
4057192912,4/13/2016,3,0.05
4057192912,4/13/2016,11,0.18
4057192912,4/13/2016,6,0.1
4057192912,4/13/2016,13,0.22
4057192912,4/13/2016,7,0.12
4057192912,4/13/2016,4,0.07
4057192912,4/13/2016,15,0.25
4057192912,4/13/2016,12,0.2
4057192912,4/14/2016,0,0
4057192912,4/15/2016,0,0
4057192912,4/15/2016,14,0.23
4057192912,4/15/2016,31,0.52
4057192912,4/15/2016,10,0.17
4057192912,4/15/2016,9,0.15
4057192912,4/15/2016,15,0.25
4057192912,4/15/2016,8,0.13
4057192912,4/15/2016,13,0.22
4057192912,4/15/2016,5,0.08
4057192912,4/15/2016,2,0.03
4319703577,4/12/2016,0,0
4319703577,4/13/2016,0,0
4319703577,4/13/2016,1,0.02
4319703577,4/13/2016,34,0.57
4319703577,4/13/2016,16,0.27
4319703577,4/13/2016,8,0.13
4319703577,4/13/2016,65,1.08
4319703577,4/13/2016,4,0.07
4319703577,4/13/2016,22,0.37
4319703577,4/14/2016,0,0
4319703577,4/14/2016,1,0.02
4319703577,4/14/2016,2,0.03
4319703577,4/14/2016,13,0.22
4319703577,4/14/2016,15,0.25
4319703577,4/14/2016,52,0.87
4319703577,4/14/2016,27,0.45
4319703577,4/14/2016,36,0.6
4319703577,4/14/2016,16,0.27
4319703577,4/14/2016,22,0.37
4319703577,4/14/2016,34,0.57
4319703577,4/14/2016,24,0.4
4319703577,4/14/2016,5,0.08
4319703577,4/14/2016,29,0.48
4319703577,4/14/2016,10,0.17
4319703577,4/15/2016,0,0
4319703577,4/15/2016,1,0.02
4319703577,4/15/2016,3,0.05
4319703577,4/15/2016,17,0.28
4319703577,4/15/2016,42,0.7
4319703577,4/15/2016,20,0.33
4319703577,4/15/2016,27,0.45
4319703577,4/15/2016,5,0.08
4319703577,4/15/2016,23,0.38
4319703577,4/15/2016,15,0.25
4319703577,4/15/2016,10,0.17
4319703577,4/15/2016,11,0.18
4319703577,4/15/2016,14,0.23
4319703577,4/15/2016,7,0.12
4319703577,4/16/2016,2,0.03
4319703577,4/16/2016,0,0
4319703577,4/16/2016,1,0.02
4319703577,4/16/2016,20,0.33
4319703577,4/16/2016,33,0.55
4319703577,4/16/2016,31,0.52
4319703577,4/16/2016,21,0.35
4319703577,4/16/2016,24,0.4
4319703577,4/16/2016,40,0.67
4319703577,4/17/2016,0,0
4319703577,4/17/2016,2,0.03
4319703577,4/17/2016,1,0.02
4319703577,4/18/2016,0,0
4319703577,4/18/2016,1,0.02
4319703577,4/18/2016,9,0.15
4319703577,4/18/2016,2,0.03
4319703577,4/18/2016,55,0.92
4319703577,4/18/2016,7,0.12
4319703577,4/18/2016,3,0.05
4319703577,4/19/2016,0,0
4319703577,4/19/2016,2,0.03
4319703577,4/19/2016,4,0.07
4319703577,4/19/2016,13,0.22
4319703577,4/19/2016,3,0.05
4319703577,4/19/2016,45,0.75
4319703577,4/19/2016,35,0.58
4319703577,4/19/2016,28,0.47
4319703577,4/19/2016,7,0.12
4319703577,4/19/2016,17,0.28
4319703577,4/19/2016,16,0.27
4319703577,4/19/2016,26,0.43
4319703577,4/19/2016,34,0.57
4319703577,4/19/2016,5,0.08
4319703577,4/19/2016,14,0.23
4319703577,4/20/2016,0,0
4319703577,4/20/2016,1,0.02
4319703577,4/20/2016,18,0.3
4319703577,4/20/2016,3,0.05
4319703577,4/20/2016,23,0.38
4319703577,4/20/2016,24,0.4
4319703577,4/20/2016,27,0.45
4319703577,4/20/2016,55,0.92
4319703577,4/20/2016,16,0.27
4319703577,4/20/2016,13,0.22
4319703577,4/20/2016,38,0.63
4319703577,4/20/2016,29,0.48
4319703577,4/20/2016,20,0.33
4319703577,4/20/2016,28,0.47
4319703577,4/20/2016,7,0.12
4319703577,4/20/2016,8,0.13
4319703577,4/21/2016,0,0
4319703577,4/21/2016,5,0.08
4319703577,4/21/2016,3,0.05
4319703577,4/21/2016,1,0.02
4319703577,4/21/2016,9,0.15
4319703577,4/21/2016,6,0.1
4319703577,4/22/2016,1,0.02
4319703577,4/22/2016,0,0
4319703577,4/22/2016,49,0.82
4319703577,4/22/2016,5,0.08
4319703577,4/22/2016,19,0.32
4319703577,4/22/2016,17,0.28
4319703577,4/22/2016,6,0.1
4319703577,4/22/2016,8,0.13
4319703577,4/22/2016,30,0.5
4319703577,4/22/2016,11,0.18
4319703577,4/22/2016,14,0.23
4319703577,4/22/2016,7,0.12
4319703577,4/22/2016,10,0.17
4319703577,4/22/2016,9,0.15
4319703577,4/22/2016,22,0.37
4319703577,4/23/2016,1,0.02
4319703577,4/23/2016,0,0
4319703577,4/23/2016,35,0.58
4319703577,4/23/2016,18,0.3
4319703577,4/23/2016,6,0.1
4319703577,4/23/2016,19,0.32
4319703577,4/23/2016,38,0.63
4319703577,4/23/2016,26,0.43
4319703577,4/23/2016,9,0.15
4319703577,4/23/2016,31,0.52
4319703577,4/23/2016,13,0.22
4319703577,4/23/2016,5,0.08
4319703577,4/24/2016,0,0
4319703577,4/24/2016,3,0.05
4319703577,4/24/2016,1,0.02
4319703577,4/24/2016,10,0.17
4319703577,4/24/2016,30,0.5
4319703577,4/24/2016,4,0.07
4319703577,4/24/2016,8,0.13
4319703577,4/24/2016,7,0.12
4319703577,4/24/2016,23,0.38
4319703577,4/24/2016,27,0.45
4319703577,4/24/2016,16,0.27
4319703577,4/24/2016,18,0.3
4319703577,4/24/2016,6,0.1
4319703577,4/24/2016,5,0.08
4319703577,4/25/2016,0,0
4319703577,4/25/2016,1,0.02
4319703577,4/25/2016,2,0.03
4319703577,4/25/2016,15,0.25
4319703577,4/25/2016,3,0.05
4319703577,4/25/2016,45,0.75
4319703577,4/25/2016,41,0.68
4319703577,4/25/2016,36,0.6
4319703577,4/25/2016,38,0.63
4319703577,4/25/2016,28,0.47
4319703577,4/25/2016,23,0.38
4319703577,4/25/2016,47,0.78
4319703577,4/25/2016,39,0.65
4319703577,4/25/2016,35,0.58
4319703577,4/25/2016,7,0.12
4319703577,4/25/2016,21,0.35
4319703577,4/25/2016,5,0.08
4319703577,4/26/2016,0,0
4319703577,4/26/2016,5,0.08
4319703577,4/26/2016,37,0.62
4319703577,4/26/2016,41,0.68
4319703577,4/26/2016,27,0.45
4319703577,4/26/2016,43,0.72
4319703577,4/26/2016,19,0.32
4319703577,4/26/2016,13,0.22
4319703577,4/26/2016,24,0.4
4319703577,4/26/2016,18,0.3
4319703577,4/26/2016,26,0.43
4319703577,4/26/2016,70,1.17
4319703577,4/26/2016,6,0.1
4319703577,4/26/2016,1,0.02
4319703577,4/27/2016,0,0
4319703577,4/27/2016,1,0.02
4319703577,4/27/2016,6,0.1
4319703577,4/27/2016,39,0.65
4319703577,4/27/2016,4,0.07
4319703577,4/27/2016,55,0.92
4319703577,4/27/2016,24,0.4
4319703577,4/27/2016,87,1.45
4319703577,4/27/2016,18,0.3
4319703577,4/27/2016,46,0.77
4319703577,4/27/2016,33,0.55
4319703577,4/27/2016,19,0.32
4319703577,4/27/2016,20,0.33
4319703577,4/27/2016,14,0.23
4319703577,4/27/2016,30,0.5
4319703577,4/28/2016,0,0
4319703577,4/28/2016,1,0.02
4319703577,4/28/2016,5,0.08
4319703577,4/28/2016,19,0.32
4319703577,4/28/2016,24,0.4
4319703577,4/28/2016,13,0.22
4319703577,4/28/2016,33,0.55
4319703577,4/28/2016,29,0.48
4319703577,4/28/2016,37,0.62
4319703577,4/28/2016,15,0.25
4319703577,4/28/2016,18,0.3
4319703577,4/28/2016,16,0.27
4319703577,4/28/2016,34,0.57
4319703577,4/28/2016,44,0.73
4319703577,4/28/2016,25,0.42
4319703577,4/28/2016,3,0.05
4319703577,4/28/2016,14,0.23
4319703577,4/29/2016,3,0.05
4319703577,4/29/2016,1,0.02
4319703577,4/29/2016,0,0
4319703577,4/29/2016,9,0.15
4319703577,4/29/2016,11,0.18
4319703577,4/29/2016,45,0.75
4319703577,4/29/2016,26,0.43
4319703577,4/29/2016,22,0.37
4319703577,4/29/2016,33,0.55
4319703577,4/29/2016,34,0.57
4319703577,4/29/2016,29,0.48
4319703577,4/29/2016,17,0.28
4319703577,4/29/2016,40,0.67
4319703577,4/29/2016,13,0.22
4319703577,4/29/2016,5,0.08
4319703577,4/30/2016,0,0
4319703577,4/30/2016,1,0.02
4319703577,4/30/2016,2,0.03
4319703577,4/30/2016,4,0.07
4319703577,4/30/2016,12,0.2
4319703577,4/30/2016,35,0.58
4319703577,4/30/2016,42,0.7
4319703577,4/30/2016,25,0.42
4319703577,4/30/2016,20,0.33
4319703577,4/30/2016,16,0.27
4319703577,4/30/2016,14,0.23
4319703577,4/30/2016,48,0.8
4319703577,4/30/2016,26,0.43
4319703577,4/30/2016,3,0.05
4319703577,5/1/2016,0,0
4319703577,5/1/2016,1,0.02
4319703577,5/1/2016,2,0.03
4319703577,5/1/2016,5,0.08
4319703577,5/1/2016,13,0.22
